district,year,month,date,ndvi,ndwi,ndbi,sensor,cloud_cover_pct,data_source,notes
Madurai,2015,4,2015-04-15,0.353,-0.386,0.06,Landsat-8 OLI,7.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Madurai, 2015-04. Replace with real Sentinel-2/Landsat analysis."
Madurai,2015,5,2015-05-15,0.291,-0.004,0.027,Landsat-8 OLI,2.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Madurai, 2015-05. Replace with real Sentinel-2/Landsat analysis."
Madurai,2015,6,2015-06-15,0.518,0.427,0.278,Landsat-5 TM,12.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Madurai, 2015-06. Replace with real Sentinel-2/Landsat analysis."
Madurai,2015,7,2015-07-15,0.577,0.209,-0.022,Landsat-7 ETM+,1.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Madurai, 2015-07. Replace with real Sentinel-2/Landsat analysis."
Madurai,2015,8,2015-08-15,0.624,0.371,0.354,Landsat-5 TM,11.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Madurai, 2015-08. Replace with real Sentinel-2/Landsat analysis."
Madurai,2015,9,2015-09-15,0.742,0.488,0.064,Landsat-7 ETM+,2.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Madurai, 2015-09. Replace with real Sentinel-2/Landsat analysis."
Madurai,2015,10,2015-10-15,0.658,0.288,0.353,Landsat-5 TM,10.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Madurai, 2015-10. Replace with real Sentinel-2/Landsat analysis."
Madurai,2015,11,2015-11-15,0.427,-0.101,0.372,Sentinel-2A MSI,8.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Madurai, 2015-11. Replace with real Sentinel-2/Landsat analysis."
Madurai,2015,12,2015-12-15,0.339,-0.161,0.181,Landsat-5 TM,7.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Madurai, 2015-12. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2005,1,2005-01-15,0.392,-0.259,-0.178,Landsat-7 ETM+,13.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2005-01. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2005,2,2005-02-15,0.501,-0.385,0.073,Landsat-7 ETM+,11.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2005-02. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2005,3,2005-03-15,0.355,0.272,-0.045,Sentinel-2A MSI,8.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2005-03. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2005,4,2005-04-15,0.2,0.283,0.153,Sentinel-2A MSI,11.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2005-04. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2005,5,2005-05-15,0.357,-0.278,0.283,Sentinel-2B MSI,11.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2005-05. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2005,6,2005-06-15,0.526,-0.077,-0.081,Landsat-8 OLI,1.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2005-06. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2005,7,2005-07-15,0.714,0.464,-0.035,Sentinel-2B MSI,0.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2005-07. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2005,8,2005-08-15,0.673,0.477,-0.129,Sentinel-2B MSI,1.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2005-08. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2005,9,2005-09-15,0.582,-0.146,-0.059,Landsat-8 OLI,2.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2005-09. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2005,10,2005-10-15,0.674,0.296,0.102,Landsat-8 OLI,6.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2005-10. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2005,11,2005-11-15,0.378,-0.153,-0.109,Landsat-5 TM,10.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2005-11. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2005,12,2005-12-15,0.353,0.094,-0.159,Sentinel-2A MSI,7.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2005-12. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2011,1,2011-01-15,0.43,-0.329,0.014,Sentinel-2B MSI,9.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2011-01. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2011,2,2011-02-15,0.454,-0.348,0.215,Landsat-8 OLI,0.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2011-02. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2011,3,2011-03-15,0.163,-0.161,0.238,Landsat-7 ETM+,11.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2011-03. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2011,4,2011-04-15,0.299,-0.335,0.077,Sentinel-2B MSI,13.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2011-04. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2011,5,2011-05-15,0.284,0.058,0.084,Sentinel-2A MSI,2.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2011-05. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2011,6,2011-06-15,0.451,-0.067,0.133,Sentinel-2B MSI,4.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2011-06. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2011,7,2011-07-15,0.508,-0.165,0.064,Sentinel-2A MSI,2.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2011-07. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2011,8,2011-08-15,0.551,0.006,0.114,Sentinel-2B MSI,7.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2011-08. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2011,9,2011-09-15,0.45,0.247,0.287,Sentinel-2A MSI,12.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2011-09. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2011,10,2011-10-15,0.532,0.142,0.114,Landsat-5 TM,9.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2011-10. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2011,11,2011-11-15,0.415,0.067,-0.147,Landsat-5 TM,3.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2011-11. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2011,12,2011-12-15,0.416,-0.012,-0.216,Landsat-5 TM,1.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2011-12. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2015,1,2015-01-15,0.423,0.279,0.074,Sentinel-2B MSI,0.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2015-01. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2015,2,2015-02-15,0.43,0.276,0.128,Sentinel-2A MSI,8.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2015-02. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2015,3,2015-03-15,0.177,-0.124,0.22,Landsat-5 TM,7.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2015-03. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2015,4,2015-04-15,0.36,0.074,0.091,Landsat-5 TM,14.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2015-04. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2015,5,2015-05-15,0.285,-0.283,-0.133,Landsat-7 ETM+,1.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2015-05. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2015,6,2015-06-15,0.626,0.105,0.298,Landsat-7 ETM+,12.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2015-06. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2015,7,2015-07-15,0.568,0.44,-0.213,Sentinel-2A MSI,8.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2015-07. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2015,8,2015-08-15,0.651,0.164,0.254,Landsat-5 TM,11.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2015-08. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2015,9,2015-09-15,0.639,0.094,-0.022,Landsat-7 ETM+,8.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2015-09. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2015,10,2015-10-15,0.671,-0.13,-0.192,Landsat-5 TM,11.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2015-10. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2015,11,2015-11-15,0.562,0.415,-0.105,Sentinel-2A MSI,8.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2015-11. Replace with real Sentinel-2/Landsat analysis."
Mayiladuthurai,2015,12,2015-12-15,0.412,0.082,0.09,Sentinel-2A MSI,0.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Mayiladuthurai, 2015-12. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2005,1,2005-01-15,0.511,-0.234,0.16,Landsat-8 OLI,13.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2005-01. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2005,2,2005-02-15,0.386,-0.188,-0.096,Sentinel-2A MSI,12.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2005-02. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2005,3,2005-03-15,0.334,-0.24,-0.085,Sentinel-2A MSI,11.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2005-03. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2005,4,2005-04-15,0.237,0.023,-0.201,Sentinel-2A MSI,3.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2005-04. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2005,5,2005-05-15,0.339,0.132,0.227,Landsat-5 TM,7.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2005-05. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2005,6,2005-06-15,0.479,0.155,-0.175,Sentinel-2B MSI,13.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2005-06. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2005,7,2005-07-15,0.428,0.383,0.21,Landsat-7 ETM+,0.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2005-07. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2005,8,2005-08-15,0.451,-0.061,-0.047,Sentinel-2A MSI,7.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2005-08. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2005,9,2005-09-15,0.603,-0.179,-0.045,Sentinel-2B MSI,6.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2005-09. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2005,10,2005-10-15,0.736,0.186,-0.061,Landsat-8 OLI,11.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2005-10. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2005,11,2005-11-15,0.466,0.071,-0.16,Sentinel-2B MSI,11.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2005-11. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2005,12,2005-12-15,0.365,-0.042,-0.136,Sentinel-2A MSI,7.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2005-12. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2011,1,2011-01-15,0.57,0.078,0.011,Landsat-7 ETM+,9.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2011-01. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2011,2,2011-02-15,0.421,-0.223,0.193,Landsat-8 OLI,10.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2011-02. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2011,3,2011-03-15,0.269,0.227,0.218,Sentinel-2A MSI,3.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2011-03. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2011,4,2011-04-15,0.261,0.177,-0.032,Landsat-5 TM,0.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2011-04. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2011,5,2011-05-15,0.397,0.188,0.059,Sentinel-2B MSI,9.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2011-05. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2011,6,2011-06-15,0.5,-0.155,0.294,Landsat-8 OLI,12.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2011-06. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2011,7,2011-07-15,0.549,0.425,-0.086,Landsat-7 ETM+,7.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2011-07. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2011,8,2011-08-15,0.478,0.4,0.196,Sentinel-2A MSI,9.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2011-08. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2011,9,2011-09-15,0.676,0.259,0.299,Landsat-8 OLI,13.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2011-09. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2011,10,2011-10-15,0.595,0.208,0.297,Landsat-7 ETM+,5.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2011-10. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2011,11,2011-11-15,0.511,0.247,0.012,Landsat-8 OLI,7.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2011-11. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2011,12,2011-12-15,0.553,0.414,-0.15,Landsat-5 TM,7.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2011-12. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2015,1,2015-01-15,0.521,-0.009,0.252,Landsat-8 OLI,9.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2015-01. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2015,2,2015-02-15,0.367,0.21,-0.019,Landsat-8 OLI,5.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2015-02. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2015,3,2015-03-15,0.263,-0.318,-0.22,Sentinel-2B MSI,8.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2015-03. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2015,4,2015-04-15,0.271,-0.264,-0.184,Sentinel-2A MSI,7.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2015-04. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2015,5,2015-05-15,0.27,-0.294,0.296,Landsat-8 OLI,6.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2015-05. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2015,6,2015-06-15,0.661,0.12,-0.076,Landsat-7 ETM+,11.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2015-06. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2015,7,2015-07-15,0.609,-0.076,0.099,Landsat-5 TM,6.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2015-07. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2015,8,2015-08-15,0.54,0.203,-0.163,Landsat-5 TM,1.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2015-08. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2015,9,2015-09-15,0.573,0.1,0.013,Landsat-5 TM,0.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2015-09. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2015,10,2015-10-15,0.497,-0.19,-0.073,Sentinel-2B MSI,2.9,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2015-10. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2015,11,2015-11-15,0.498,-0.026,0.131,Landsat-8 OLI,4.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2015-11. Replace with real Sentinel-2/Landsat analysis."
Nagapattinam,2015,12,2015-12-15,0.371,0.014,-0.214,Landsat-5 TM,4.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nagapattinam, 2015-12. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2005,1,2005-01-15,0.431,0.017,-0.064,Landsat-7 ETM+,5.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2005-01. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2005,2,2005-02-15,0.516,-0.268,0.271,Sentinel-2A MSI,0.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2005-02. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2005,3,2005-03-15,0.243,-0.252,-0.238,Sentinel-2B MSI,2.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2005-03. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2005,4,2005-04-15,0.238,-0.374,0.232,Landsat-8 OLI,11.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2005-04. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2005,5,2005-05-15,0.284,-0.366,-0.191,Landsat-5 TM,0.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2005-05. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2005,6,2005-06-15,0.479,-0.113,-0.111,Landsat-7 ETM+,3.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2005-06. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2005,7,2005-07-15,0.607,0.095,-0.194,Sentinel-2B MSI,4.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2005-07. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2005,8,2005-08-15,0.595,0.381,-0.192,Sentinel-2B MSI,1.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2005-08. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2005,9,2005-09-15,0.445,-0.061,-0.14,Landsat-8 OLI,12.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2005-09. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2005,10,2005-10-15,0.728,0.087,-0.162,Sentinel-2B MSI,7.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2005-10. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2005,11,2005-11-15,0.435,0.031,-0.248,Landsat-5 TM,13.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2005-11. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2005,12,2005-12-15,0.534,-0.096,-0.2,Sentinel-2B MSI,1.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2005-12. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2011,1,2011-01-15,0.535,0.051,0.001,Landsat-8 OLI,4.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2011-01. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2011,2,2011-02-15,0.391,0.212,0.219,Landsat-8 OLI,12.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2011-02. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2011,3,2011-03-15,0.236,-0.334,0.167,Landsat-5 TM,0.1,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2011-03. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2011,4,2011-04-15,0.192,-0.17,0.242,Sentinel-2B MSI,4.0,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2011-04. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2011,5,2011-05-15,0.284,-0.16,-0.187,Sentinel-2A MSI,14.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2011-05. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2011,6,2011-06-15,0.52,0.395,0.19,Landsat-7 ETM+,1.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2011-06. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2011,7,2011-07-15,0.615,0.46,-0.162,Sentinel-2A MSI,13.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2011-07. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2011,8,2011-08-15,0.602,0.107,0.086,Landsat-8 OLI,9.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2011-08. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2011,9,2011-09-15,0.747,0.309,0.24,Sentinel-2A MSI,13.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2011-09. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2011,10,2011-10-15,0.475,-0.168,-0.106,Landsat-8 OLI,0.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2011-10. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2011,11,2011-11-15,0.526,0.321,0.148,Landsat-7 ETM+,14.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2011-11. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2011,12,2011-12-15,0.468,0.166,0.135,Landsat-5 TM,6.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2011-12. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2015,1,2015-01-15,0.494,0.065,0.103,Landsat-7 ETM+,12.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2015-01. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2015,2,2015-02-15,0.51,-0.362,0.104,Landsat-7 ETM+,7.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2015-02. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2015,3,2015-03-15,0.243,-0.284,0.163,Landsat-8 OLI,3.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2015-03. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2015,4,2015-04-15,0.299,-0.244,0.104,Sentinel-2A MSI,12.3,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2015-04. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2015,5,2015-05-15,0.16,0.001,-0.202,Sentinel-2A MSI,6.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2015-05. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2015,6,2015-06-15,0.485,0.257,-0.194,Sentinel-2A MSI,0.5,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2015-06. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2015,7,2015-07-15,0.647,0.354,0.28,Landsat-8 OLI,13.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2015-07. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2015,8,2015-08-15,0.634,0.119,-0.063,Landsat-5 TM,12.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2015-08. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2015,9,2015-09-15,0.686,0.337,0.08,Landsat-8 OLI,10.7,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2015-09. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2015,10,2015-10-15,0.51,-0.045,-0.062,Landsat-8 OLI,8.2,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2015-10. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2015,11,2015-11-15,0.385,0.428,0.021,Sentinel-2A MSI,1.6,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2015-11. Replace with real Sentinel-2/Landsat analysis."
Namakkal,2015,12,2015-12-15,0.441,0.451,-0.034,Sentinel-2A MSI,12.4,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Namakkal, 2015-12. Replace with real Sentinel-2/Landsat analysis."
Nilgiris,2005,1,2005-01-15,0.372,0.13,-0.224,Sentinel-2B MSI,1.8,SYNTHETIC_PLACEHOLDER,"Demo spectral indices for Nilgiris, 2005-01. Replace with real Sentinel-2/Landsat analysis."
